; *********************************
; * Filter measurement 29-07-2008 *
; *********************************
;
; This file contains measured filter profiles in the '.dat' ASCII format that is used by
; the Stark spectrum simulation code (as read by 'read_txt.pro': comment ';'-lines and
; empty lines are ignored, the other lines are assumed to be [space], [tab], ',' or ';' separated
; lists of floating point numbers).
;
; The first row contains the filter partnumbers (long integer). First element is the number of filters.
; The second row contains the measured CWL in [A]. First element is 0.
; The third row contains the measured FWHM in [A]. First element is 0.
; The fourth row contains the measured peak transmission. First element is 0.
; The following rows contain the filter transmission curve. First column contains the wavelengths in [A].
;
6588.30   0.0056   0.0032   0.0029   0.0044   0.0030   0.0031   0.0031   0.0042   0.0038   0.0041   0.0041   0.0023   0.0044   0.0059   0.0043   0.0065   0.0127   0.0048   0.0044   0.0059   0.0071   0.0084   0.0223   0.0106   0.0216   0.0445
6588.35   0.0073   0.0020   0.0020   0.0031   0.0031   0.0036   0.0024   0.0038   0.0045   0.0040   0.0046   0.0023   0.0042   0.0058   0.0045   0.0052   0.0123   0.0053   0.0055   0.0065   0.0083   0.0091   0.0227   0.0108   0.0226   0.0455
6588.40   0.0067   0.0014   0.0022   0.0017   0.0036   0.0034   0.0031   0.0031   0.0022   0.0034   0.0044   0.0022   0.0040   0.0053   0.0041   0.0049   0.0119   0.0052   0.0050   0.0054   0.0071   0.0086   0.0209   0.0104   0.0230   0.0460
6588.45   0.0054   0.0024   0.0027   0.0025   0.0021   0.0018   0.0015   0.0036   0.0027   0.0045   0.0049   0.0019   0.0050   0.0063   0.0043   0.0063   0.0112   0.0059   0.0027   0.0053   0.0071   0.0100   0.0264   0.0112   0.0230   0.0489
6588.50   0.0056   0.0025   0.0022   0.0008   0.0039   0.0038   0.0024   0.0039   0.0027   0.0051   0.0028   0.0024   0.0030   0.0053   0.0031   0.0052   0.0121   0.0071   0.0048   0.0053   0.0073   0.0096   0.0233   0.0119   0.0231   0.0522
6588.55   0.0066   0.0020   0.0017   0.0017   0.0039   0.0028   0.0024   0.0039   0.0023   0.0040   0.0037   0.0029   0.0026   0.0059   0.0041   0.0049   0.0125   0.0057   0.0037   0.0061   0.0071   0.0095   0.0232   0.0116   0.0244   0.0539
6588.60   0.0063   0.0034   0.0017   0.0032   0.0023   0.0023   0.0016   0.0043   0.0029   0.0044   0.0050   0.0027   0.0035   0.0066   0.0045   0.0064   0.0124   0.0050   0.0031   0.0065   0.0070   0.0109   0.0249   0.0114   0.0259   0.0557
6588.65   0.0051   0.0024   0.0022   0.0033   0.0023   0.0022   0.0016   0.0039   0.0045   0.0051   0.0046   0.0030   0.0037   0.0060   0.0041   0.0066   0.0136   0.0052   0.0044   0.0065   0.0077   0.0113   0.0255   0.0117   0.0270   0.0571
6588.70   0.0045   0.0000   0.0028   0.0021   0.0032   0.0021   0.0021   0.0036   0.0049   0.0048   0.0036   0.0032   0.0033   0.0053   0.0042   0.0060   0.0143   0.0054   0.0058   0.0063   0.0083   0.0109   0.0244   0.0119   0.0279   0.0583
6588.75   0.0053   0.0006   0.0029   0.0017   0.0030   0.0020   0.0020   0.0039   0.0035   0.0043   0.0040   0.0024   0.0037   0.0057   0.0052   0.0068   0.0120   0.0052   0.0049   0.0060   0.0080   0.0115   0.0239   0.0113   0.0288   0.0607
6588.80   0.0056   0.0028   0.0026   0.0025   0.0030   0.0026   0.0034   0.0032   0.0035   0.0039   0.0055   0.0033   0.0047   0.0048   0.0043   0.0076   0.0104   0.0055   0.0031   0.0056   0.0082   0.0119   0.0260   0.0100   0.0281   0.0645
6588.85   0.0065   0.0007   0.0023   0.0030   0.0029   0.0034   0.0028   0.0026   0.0032   0.0025   0.0037   0.0030   0.0046   0.0029   0.0025   0.0060   0.0120   0.0060   0.0041   0.0066   0.0082   0.0132   0.0274   0.0112   0.0278   0.0678
6588.90   0.0068   0.0015   0.0038   0.0022   0.0034   0.0037   0.0023   0.0028   0.0034   0.0038   0.0035   0.0032   0.0031   0.0051   0.0024   0.0071   0.0127   0.0060   0.0041   0.0074   0.0077   0.0118   0.0262   0.0119   0.0318   0.0727
6588.95   0.0064   0.0038   0.0028   0.0029   0.0039   0.0035   0.0009   0.0039   0.0026   0.0038   0.0046   0.0026   0.0051   0.0057   0.0040   0.0061   0.0112   0.0062   0.0041   0.0069   0.0084   0.0120   0.0283   0.0127   0.0315   0.0767
6589.00   0.0064   0.0036   0.0028   0.0032   0.0033   0.0030   0.0010   0.0043   0.0020   0.0034   0.0045   0.0030   0.0056   0.0053   0.0045   0.0051   0.0118   0.0052   0.0048   0.0063   0.0092   0.0119   0.0285   0.0127   0.0311   0.0809
6589.05   0.0055   0.0024   0.0033   0.0031   0.0030   0.0025   0.0014   0.0035   0.0029   0.0040   0.0038   0.0038   0.0043   0.0055   0.0041   0.0048   0.0123   0.0049   0.0050   0.0063   0.0097   0.0115   0.0282   0.0122   0.0330   0.0844
6589.10   0.0049   0.0024   0.0032   0.0028   0.0031   0.0027   0.0012   0.0031   0.0042   0.0047   0.0042   0.0040   0.0034   0.0064   0.0042   0.0051   0.0113   0.0054   0.0044   0.0065   0.0095   0.0116   0.0295   0.0124   0.0357   0.0880
6589.15   0.0060   0.0032   0.0031   0.0023   0.0028   0.0031   0.0016   0.0046   0.0040   0.0044   0.0056   0.0036   0.0037   0.0063   0.0050   0.0055   0.0104   0.0059   0.0039   0.0064   0.0086   0.0124   0.0314   0.0142   0.0373   0.0935
6589.20   0.0050   0.0021   0.0044   0.0014   0.0016   0.0021   0.0034   0.0060   0.0042   0.0039   0.0046   0.0027   0.0038   0.0052   0.0041   0.0054   0.0123   0.0069   0.0046   0.0072   0.0085   0.0130   0.0291   0.0151   0.0384   0.0992
6589.25   0.0050   0.0010   0.0020   0.0025   0.0024   0.0032   0.0010   0.0055   0.0036   0.0044   0.0046   0.0045   0.0033   0.0062   0.0048   0.0046   0.0126   0.0053   0.0037   0.0077   0.0098   0.0128   0.0293   0.0140   0.0381   0.1059
6589.30   0.0054   0.0027   0.0013   0.0030   0.0036   0.0014   0.0028   0.0047   0.0038   0.0047   0.0061   0.0051   0.0052   0.0055   0.0044   0.0048   0.0119   0.0050   0.0034   0.0072   0.0076   0.0123   0.0331   0.0144   0.0417   0.1121
6589.35   0.0059   0.0024   0.0026   0.0027   0.0034   0.0025   0.0034   0.0047   0.0045   0.0043   0.0053   0.0048   0.0040   0.0053   0.0038   0.0055   0.0133   0.0063   0.0044   0.0081   0.0094   0.0139   0.0328   0.0139   0.0440   0.1167
6589.40   0.0051   0.0019   0.0031   0.0033   0.0032   0.0028   0.0030   0.0046   0.0044   0.0044   0.0041   0.0046   0.0039   0.0057   0.0033   0.0059   0.0137   0.0058   0.0045   0.0074   0.0099   0.0143   0.0339   0.0140   0.0449   0.1229
6589.45   0.0047   0.0022   0.0027   0.0039   0.0032   0.0022   0.0024   0.0043   0.0034   0.0050   0.0041   0.0030   0.0041   0.0054   0.0043   0.0059   0.0120   0.0058   0.0048   0.0071   0.0098   0.0141   0.0362   0.0148   0.0470   0.1314
6589.50   0.0051   0.0023   0.0028   0.0036   0.0034   0.0023   0.0024   0.0041   0.0032   0.0050   0.0048   0.0017   0.0037   0.0046   0.0057   0.0060   0.0112   0.0071   0.0052   0.0078   0.0100   0.0142   0.0367   0.0146   0.0499   0.1411
6589.55   0.0049   0.0012   0.0035   0.0026   0.0037   0.0032   0.0023   0.0042   0.0046   0.0042   0.0042   0.0034   0.0034   0.0049   0.0046   0.0068   0.0132   0.0067   0.0048   0.0077   0.0099   0.0139   0.0358   0.0131   0.0520   0.1509
6589.60   0.0048   0.0004   0.0020   0.0022   0.0026   0.0034   0.0010   0.0044   0.0040   0.0034   0.0019   0.0039   0.0032   0.0073   0.0028   0.0068   0.0116   0.0033   0.0060   0.0079   0.0104   0.0145   0.0399   0.0129   0.0550   0.1629
6589.65   0.0043   0.0030   0.0020   0.0035   0.0036   0.0031   0.0010   0.0052   0.0035   0.0036   0.0051   0.0033   0.0045   0.0067   0.0048   0.0065   0.0123   0.0071   0.0034   0.0087   0.0117   0.0165   0.0392   0.0140   0.0589   0.1744
6589.70   0.0063   0.0030   0.0029   0.0026   0.0029   0.0033   0.0022   0.0048   0.0022   0.0031   0.0048   0.0018   0.0038   0.0059   0.0047   0.0055   0.0129   0.0069   0.0046   0.0076   0.0118   0.0143   0.0378   0.0156   0.0602   0.1888
6589.75   0.0052   0.0008   0.0031   0.0019   0.0033   0.0031   0.0023   0.0042   0.0039   0.0030   0.0030   0.0033   0.0038   0.0060   0.0043   0.0054   0.0120   0.0060   0.0049   0.0077   0.0118   0.0161   0.0385   0.0162   0.0619   0.2032
6589.80   0.0042   0.0010   0.0020   0.0029   0.0032   0.0023   0.0020   0.0047   0.0039   0.0038   0.0048   0.0040   0.0038   0.0059   0.0045   0.0063   0.0115   0.0063   0.0041   0.0090   0.0132   0.0172   0.0400   0.0170   0.0646   0.2166
6589.85   0.0047   0.0019   0.0023   0.0030   0.0027   0.0024   0.0029   0.0044   0.0028   0.0051   0.0061   0.0041   0.0036   0.0056   0.0045   0.0060   0.0119   0.0068   0.0039   0.0090   0.0130   0.0174   0.0424   0.0173   0.0698   0.2335
6589.90   0.0062   0.0020   0.0032   0.0026   0.0031   0.0024   0.0039   0.0029   0.0030   0.0054   0.0051   0.0046   0.0033   0.0059   0.0046   0.0053   0.0125   0.0062   0.0047   0.0079   0.0113   0.0184   0.0436   0.0172   0.0751   0.2544
6589.95   0.0068   0.0023   0.0013   0.0041   0.0045   0.0007   0.0027   0.0022   0.0042   0.0040   0.0051   0.0048   0.0030   0.0068   0.0055   0.0066   0.0126   0.0053   0.0046   0.0088   0.0123   0.0197   0.0424   0.0182   0.0768   0.2750
6590.00   0.0064   0.0029   0.0014   0.0039   0.0037   0.0020   0.0015   0.0039   0.0038   0.0021   0.0060   0.0037   0.0047   0.0062   0.0040   0.0054   0.0128   0.0067   0.0024   0.0109   0.0149   0.0190   0.0471   0.0187   0.0824   0.2973
6590.05   0.0069   0.0008   0.0037   0.0015   0.0029   0.0028   0.0020   0.0031   0.0030   0.0048   0.0044   0.0026   0.0047   0.0046   0.0045   0.0054   0.0121   0.0059   0.0056   0.0104   0.0142   0.0208   0.0461   0.0197   0.0884   0.3241
6590.10   0.0053   0.0018   0.0034   0.0020   0.0037   0.0029   0.0025   0.0044   0.0032   0.0040   0.0038   0.0054   0.0040   0.0061   0.0054   0.0063   0.0121   0.0039   0.0047   0.0099   0.0133   0.0219   0.0474   0.0206   0.0957   0.3526
6590.15   0.0047   0.0023   0.0017   0.0030   0.0022   0.0026   0.0018   0.0042   0.0042   0.0040   0.0059   0.0045   0.0036   0.0063   0.0059   0.0051   0.0128   0.0052   0.0044   0.0096   0.0149   0.0208   0.0494   0.0195   0.1016   0.3806
6590.20   0.0043   0.0016   0.0031   0.0027   0.0019   0.0031   0.0025   0.0045   0.0050   0.0040   0.0056   0.0032   0.0028   0.0064   0.0053   0.0054   0.0125   0.0065   0.0050   0.0094   0.0150   0.0215   0.0520   0.0197   0.1083   0.4091
6590.25   0.0041   0.0014   0.0039   0.0027   0.0024   0.0032   0.0030   0.0045   0.0048   0.0043   0.0039   0.0034   0.0035   0.0058   0.0052   0.0059   0.0119   0.0064   0.0051   0.0099   0.0143   0.0222   0.0537   0.0213   0.1151   0.4414
6590.30   0.0046   0.0022   0.0022   0.0031   0.0025   0.0027   0.0019   0.0040   0.0038   0.0042   0.0040   0.0040   0.0050   0.0053   0.0054   0.0058   0.0121   0.0059   0.0042   0.0109   0.0144   0.0228   0.0547   0.0226   0.1236   0.4740
6590.35   0.0053   0.0023   0.0019   0.0023   0.0028   0.0024   0.0011   0.0041   0.0032   0.0033   0.0062   0.0031   0.0041   0.0063   0.0042   0.0063   0.0128   0.0062   0.0041   0.0115   0.0150   0.0251   0.0566   0.0226   0.1365   0.5029
6590.40   0.0051   0.0020   0.0015   0.0015   0.0033   0.0018   0.0016   0.0026   0.0034   0.0049   0.0057   0.0019   0.0030   0.0070   0.0047   0.0056   0.0133   0.0059   0.0057   0.0112   0.0149   0.0234   0.0563   0.0237   0.1461   0.5372
6590.45   0.0061   0.0020   0.0036   0.0026   0.0053   0.0029   0.0016   0.0031   0.0039   0.0055   0.0059   0.0045   0.0025   0.0070   0.0057   0.0065   0.0126   0.0046   0.0047   0.0117   0.0160   0.0268   0.0611   0.0256   0.1537   0.5787
6590.50   0.0052   0.0032   0.0023   0.0034   0.0046   0.0018   0.0018   0.0050   0.0025   0.0037   0.0059   0.0038   0.0031   0.0063   0.0056   0.0055   0.0137   0.0060   0.0032   0.0117   0.0165   0.0277   0.0629   0.0244   0.1692   0.6159
6590.55   0.0048   0.0025   0.0027   0.0017   0.0033   0.0018   0.0033   0.0051   0.0027   0.0043   0.0061   0.0029   0.0035   0.0070   0.0043   0.0048   0.0133   0.0051   0.0042   0.0119   0.0174   0.0279   0.0631   0.0259   0.1853   0.6414
6590.60   0.0053   0.0021   0.0033   0.0020   0.0036   0.0024   0.0033   0.0050   0.0035   0.0043   0.0057   0.0037   0.0046   0.0078   0.0044   0.0055   0.0123   0.0055   0.0039   0.0105   0.0183   0.0289   0.0660   0.0279   0.1992   0.6662
6590.65   0.0053   0.0022   0.0027   0.0033   0.0030   0.0024   0.0025   0.0045   0.0039   0.0040   0.0054   0.0043   0.0050   0.0073   0.0049   0.0068   0.0120   0.0069   0.0035   0.0107   0.0176   0.0305   0.0693   0.0283   0.2144   0.6860
6590.70   0.0047   0.0020   0.0019   0.0031   0.0017   0.0019   0.0024   0.0040   0.0037   0.0039   0.0054   0.0035   0.0044   0.0063   0.0049   0.0071   0.0125   0.0072   0.0043   0.0131   0.0168   0.0311   0.0718   0.0283   0.2337   0.6975
6590.75   0.0049   0.0019   0.0023   0.0018   0.0026   0.0018   0.0027   0.0047   0.0032   0.0031   0.0053   0.0029   0.0046   0.0063   0.0050   0.0064   0.0128   0.0063   0.0051   0.0141   0.0190   0.0303   0.0759   0.0302   0.2577   0.7062
6590.80   0.0051   0.0033   0.0033   0.0040   0.0035   0.0029   0.0012   0.0042   0.0027   0.0029   0.0058   0.0034   0.0053   0.0066   0.0056   0.0071   0.0131   0.0058   0.0039   0.0145   0.0205   0.0333   0.0784   0.0315   0.2880   0.7099
6590.85   0.0038   0.0014   0.0019   0.0029   0.0012   0.0023   0.0025   0.0042   0.0043   0.0045   0.0058   0.0040   0.0042   0.0071   0.0043   0.0058   0.0138   0.0073   0.0039   0.0137   0.0207   0.0361   0.0829   0.0322   0.3116   0.7057
6590.90   0.0059   0.0019   0.0020   0.0011   0.0030   0.0025   0.0036   0.0042   0.0039   0.0047   0.0038   0.0026   0.0045   0.0064   0.0049   0.0063   0.0138   0.0074   0.0043   0.0131   0.0212   0.0366   0.0851   0.0332   0.3360   0.6845
6590.95   0.0052   0.0023   0.0013   0.0031   0.0020   0.0027   0.0026   0.0049   0.0042   0.0042   0.0049   0.0032   0.0059   0.0070   0.0046   0.0068   0.0130   0.0076   0.0055   0.0132   0.0210   0.0364   0.0910   0.0346   0.3668   0.6622
6591.00   0.0050   0.0021   0.0017   0.0031   0.0010   0.0026   0.0018   0.0053   0.0040   0.0036   0.0054   0.0046   0.0054   0.0069   0.0052   0.0067   0.0134   0.0080   0.0060   0.0145   0.0227   0.0390   0.0963   0.0371   0.4022   0.6328
6591.05   0.0051   0.0019   0.0028   0.0020   0.0019   0.0022   0.0024   0.0048   0.0036   0.0039   0.0048   0.0046   0.0037   0.0067   0.0049   0.0063   0.0138   0.0073   0.0059   0.0153   0.0238   0.0419   0.1009   0.0398   0.4353   0.5979
6591.10   0.0052   0.0019   0.0031   0.0022   0.0033   0.0016   0.0030   0.0042   0.0038   0.0043   0.0048   0.0034   0.0032   0.0070   0.0044   0.0064   0.0133   0.0067   0.0053   0.0153   0.0229   0.0430   0.1055   0.0425   0.4631   0.5615
6591.15   0.0062   0.0015   0.0022   0.0032   0.0030   0.0014   0.0019   0.0043   0.0047   0.0037   0.0055   0.0035   0.0051   0.0068   0.0062   0.0071   0.0137   0.0087   0.0040   0.0163   0.0231   0.0442   0.1098   0.0454   0.4885   0.5234
6591.20   0.0052   0.0020   0.0034   0.0038   0.0027   0.0024   0.0031   0.0040   0.0037   0.0039   0.0047   0.0033   0.0045   0.0061   0.0052   0.0063   0.0154   0.0084   0.0038   0.0162   0.0258   0.0465   0.1163   0.0469   0.5172   0.4796
6591.25   0.0037   0.0017   0.0023   0.0025   0.0014   0.0029   0.0015   0.0026   0.0048   0.0039   0.0044   0.0041   0.0045   0.0069   0.0031   0.0055   0.0131   0.0076   0.0053   0.0162   0.0260   0.0497   0.1216   0.0491   0.5367   0.4439
6591.30   0.0053   0.0017   0.0025   0.0024   0.0029   0.0017   0.0015   0.0041   0.0039   0.0039   0.0048   0.0032   0.0052   0.0069   0.0049   0.0068   0.0152   0.0078   0.0054   0.0162   0.0265   0.0520   0.1296   0.0540   0.5417   0.4076
6591.35   0.0048   0.0020   0.0025   0.0027   0.0025   0.0020   0.0018   0.0046   0.0044   0.0038   0.0058   0.0029   0.0050   0.0071   0.0049   0.0071   0.0148   0.0089   0.0063   0.0163   0.0287   0.0547   0.1393   0.0576   0.5461   0.3728
6591.40   0.0042   0.0009   0.0026   0.0029   0.0029   0.0021   0.0019   0.0042   0.0045   0.0041   0.0052   0.0035   0.0051   0.0067   0.0057   0.0066   0.0142   0.0084   0.0066   0.0175   0.0295   0.0563   0.1485   0.0598   0.5465   0.3428
6591.45   0.0047   0.0015   0.0029   0.0034   0.0032   0.0018   0.0022   0.0043   0.0037   0.0039   0.0051   0.0040   0.0051   0.0071   0.0067   0.0071   0.0140   0.0078   0.0061   0.0191   0.0291   0.0584   0.1585   0.0627   0.5395   0.3146
6591.50   0.0057   0.0035   0.0030   0.0042   0.0021   0.0014   0.0029   0.0040   0.0028   0.0035   0.0058   0.0037   0.0047   0.0077   0.0068   0.0081   0.0141   0.0077   0.0060   0.0194   0.0298   0.0619   0.1701   0.0662   0.5243   0.2874
6591.55   0.0055   0.0020   0.0030   0.0039   0.0014   0.0011   0.0035   0.0022   0.0026   0.0043   0.0049   0.0036   0.0048   0.0062   0.0067   0.0072   0.0152   0.0065   0.0067   0.0186   0.0323   0.0655   0.1812   0.0687   0.5024   0.2661
6591.60   0.0046   0.0010   0.0027   0.0017   0.0043   0.0019   0.0041   0.0028   0.0041   0.0041   0.0049   0.0046   0.0053   0.0074   0.0060   0.0065   0.0167   0.0086   0.0053   0.0198   0.0339   0.0710   0.1921   0.0740   0.4745   0.2421
6591.65   0.0063   0.0023   0.0021   0.0022   0.0037   0.0016   0.0023   0.0051   0.0035   0.0043   0.0054   0.0043   0.0061   0.0074   0.0075   0.0078   0.0143   0.0075   0.0052   0.0201   0.0336   0.0733   0.2063   0.0806   0.4462   0.2236
6591.70   0.0064   0.0026   0.0025   0.0024   0.0023   0.0015   0.0023   0.0037   0.0035   0.0041   0.0061   0.0033   0.0064   0.0079   0.0054   0.0074   0.0146   0.0081   0.0052   0.0212   0.0362   0.0772   0.2229   0.0874   0.4125   0.2107
6591.75   0.0049   0.0025   0.0026   0.0023   0.0031   0.0013   0.0027   0.0038   0.0038   0.0042   0.0067   0.0032   0.0056   0.0088   0.0060   0.0065   0.0161   0.0075   0.0060   0.0215   0.0369   0.0806   0.2400   0.0936   0.3818   0.1956
6591.80   0.0044   0.0024   0.0023   0.0023   0.0025   0.0017   0.0019   0.0039   0.0042   0.0036   0.0064   0.0040   0.0063   0.0078   0.0064   0.0070   0.0159   0.0074   0.0057   0.0220   0.0373   0.0857   0.2576   0.1019   0.3501   0.1786
6591.85   0.0049   0.0022   0.0022   0.0024   0.0023   0.0020   0.0013   0.0039   0.0041   0.0032   0.0058   0.0038   0.0069   0.0068   0.0061   0.0075   0.0158   0.0079   0.0054   0.0227   0.0387   0.0918   0.2772   0.1108   0.3207   0.1646
6591.90   0.0057   0.0017   0.0025   0.0024   0.0037   0.0016   0.0022   0.0040   0.0041   0.0045   0.0057   0.0033   0.0064   0.0073   0.0058   0.0066   0.0161   0.0080   0.0057   0.0235   0.0408   0.0976   0.3002   0.1194   0.2951   0.1548
6591.95   0.0067   0.0009   0.0022   0.0024   0.0043   0.0011   0.0034   0.0039   0.0051   0.0062   0.0063   0.0048   0.0061   0.0081   0.0057   0.0060   0.0149   0.0075   0.0059   0.0245   0.0424   0.1037   0.3256   0.1293   0.2693   0.1448
6592.00   0.0057   0.0011   0.0016   0.0024   0.0021   0.0009   0.0026   0.0049   0.0048   0.0032   0.0080   0.0047   0.0051   0.0090   0.0079   0.0076   0.0163   0.0087   0.0068   0.0254   0.0425   0.1123   0.3527   0.1422   0.2460   0.1338
6592.05   0.0042   0.0016   0.0019   0.0026   0.0039   0.0037   0.0023   0.0038   0.0040   0.0037   0.0077   0.0042   0.0048   0.0088   0.0052   0.0069   0.0175   0.0087   0.0068   0.0263   0.0452   0.1147   0.3827   0.1584   0.2250   0.1228
6592.10   0.0051   0.0005   0.0024   0.0026   0.0047   0.0017   0.0027   0.0037   0.0034   0.0041   0.0058   0.0041   0.0038   0.0099   0.0062   0.0075   0.0165   0.0085   0.0074   0.0268   0.0483   0.1223   0.4114   0.1689   0.2044   0.1176
6592.15   0.0054   0.0015   0.0017   0.0024   0.0037   0.0019   0.0024   0.0036   0.0041   0.0030   0.0052   0.0047   0.0045   0.0094   0.0070   0.0079   0.0161   0.0084   0.0059   0.0270   0.0485   0.1342   0.4533   0.1864   0.1866   0.1083
6592.20   0.0066   0.0022   0.0016   0.0030   0.0029   0.0019   0.0022   0.0044   0.0045   0.0030   0.0054   0.0043   0.0048   0.0085   0.0068   0.0072   0.0163   0.0090   0.0059   0.0283   0.0496   0.1421   0.4908   0.2078   0.1715   0.1032
6592.25   0.0070   0.0019   0.0025   0.0031   0.0027   0.0019   0.0022   0.0050   0.0039   0.0032   0.0051   0.0040   0.0049   0.0080   0.0071   0.0072   0.0171   0.0090   0.0061   0.0284   0.0531   0.1514   0.5263   0.2285   0.1589   0.0995
6592.30   0.0053   0.0017   0.0035   0.0028   0.0022   0.0020   0.0019   0.0044   0.0034   0.0033   0.0050   0.0037   0.0060   0.0076   0.0074   0.0086   0.0170   0.0087   0.0056   0.0284   0.0574   0.1651   0.5625   0.2499   0.1471   0.0949
6592.35   0.0035   0.0021   0.0037   0.0032   0.0017   0.0015   0.0016   0.0031   0.0040   0.0046   0.0062   0.0026   0.0076   0.0074   0.0060   0.0095   0.0151   0.0098   0.0068   0.0319   0.0605   0.1790   0.5967   0.2778   0.1334   0.0920
6592.40   0.0058   0.0016   0.0030   0.0020   0.0024   0.0025   0.0033   0.0022   0.0049   0.0043   0.0067   0.0049   0.0055   0.0087   0.0062   0.0090   0.0178   0.0097   0.0089   0.0344   0.0624   0.1933   0.6348   0.3081   0.1232   0.0860
6592.45   0.0048   0.0021   0.0032   0.0030   0.0029   0.0016   0.0025   0.0056   0.0036   0.0040   0.0066   0.0046   0.0044   0.0094   0.0065   0.0075   0.0168   0.0092   0.0074   0.0338   0.0668   0.2084   0.6678   0.3444   0.1132   0.0784
6592.50   0.0056   0.0021   0.0020   0.0024   0.0025   0.0020   0.0014   0.0030   0.0046   0.0039   0.0073   0.0050   0.0057   0.0095   0.0065   0.0075   0.0158   0.0103   0.0069   0.0369   0.0691   0.2251   0.6939   0.3811   0.1064   0.0724
6592.55   0.0060   0.0017   0.0023   0.0026   0.0015   0.0015   0.0022   0.0033   0.0037   0.0041   0.0067   0.0039   0.0067   0.0081   0.0066   0.0071   0.0183   0.0101   0.0074   0.0369   0.0730   0.2408   0.7185   0.4203   0.0978   0.0695
6592.60   0.0059   0.0018   0.0028   0.0031   0.0025   0.0020   0.0026   0.0034   0.0039   0.0044   0.0058   0.0046   0.0070   0.0098   0.0075   0.0080   0.0186   0.0085   0.0071   0.0384   0.0776   0.2657   0.7315   0.4614   0.0924   0.0671
6592.65   0.0062   0.0020   0.0022   0.0032   0.0035   0.0026   0.0017   0.0031   0.0043   0.0053   0.0065   0.0055   0.0066   0.0106   0.0077   0.0082   0.0178   0.0085   0.0072   0.0410   0.0808   0.2902   0.7336   0.5006   0.0880   0.0651
6592.70   0.0061   0.0022   0.0023   0.0030   0.0024   0.0026   0.0008   0.0039   0.0040   0.0058   0.0082   0.0047   0.0061   0.0089   0.0070   0.0076   0.0184   0.0109   0.0086   0.0428   0.0843   0.3121   0.7288   0.5339   0.0825   0.0635
6592.75   0.0046   0.0026   0.0043   0.0030   0.0011   0.0028   0.0014   0.0057   0.0041   0.0040   0.0080   0.0041   0.0067   0.0094   0.0072   0.0088   0.0194   0.0121   0.0092   0.0438   0.0908   0.3426   0.7181   0.5643   0.0776   0.0602
6592.80   0.0048   0.0028   0.0025   0.0030   0.0027   0.0018   0.0014   0.0051   0.0036   0.0032   0.0054   0.0053   0.0083   0.0109   0.0084   0.0087   0.0189   0.0105   0.0086   0.0436   0.0941   0.3695   0.7006   0.5960   0.0734   0.0559
6592.85   0.0053   0.0009   0.0017   0.0027   0.0022   0.0032   0.0013   0.0041   0.0030   0.0032   0.0067   0.0042   0.0067   0.0106   0.0097   0.0066   0.0202   0.0114   0.0100   0.0458   0.1003   0.4048   0.6669   0.6230   0.0681   0.0553
6592.90   0.0044   0.0022   0.0030   0.0026   0.0014   0.0022   0.0021   0.0057   0.0032   0.0029   0.0068   0.0031   0.0065   0.0100   0.0079   0.0067   0.0208   0.0108   0.0108   0.0486   0.1052   0.4303   0.6308   0.6384   0.0640   0.0520
6592.95   0.0055   0.0023   0.0029   0.0032   0.0028   0.0017   0.0020   0.0052   0.0047   0.0032   0.0067   0.0039   0.0055   0.0113   0.0086   0.0082   0.0212   0.0110   0.0091   0.0515   0.1123   0.4602   0.5892   0.6482   0.0615   0.0496
6593.00   0.0053   0.0017   0.0027   0.0040   0.0026   0.0016   0.0024   0.0055   0.0052   0.0032   0.0059   0.0054   0.0058   0.0118   0.0087   0.0085   0.0215   0.0112   0.0078   0.0542   0.1232   0.4852   0.5472   0.6482   0.0581   0.0472
6593.05   0.0051   0.0019   0.0027   0.0038   0.0012   0.0021   0.0022   0.0051   0.0049   0.0037   0.0061   0.0054   0.0065   0.0104   0.0079   0.0074   0.0213   0.0116   0.0087   0.0572   0.1328   0.5073   0.5074   0.6347   0.0553   0.0459
6593.10   0.0057   0.0021   0.0025   0.0027   0.0019   0.0032   0.0013   0.0044   0.0050   0.0046   0.0067   0.0045   0.0064   0.0091   0.0079   0.0073   0.0208   0.0116   0.0104   0.0588   0.1392   0.5292   0.4682   0.6115   0.0533   0.0451
6593.15   0.0057   0.0014   0.0022   0.0022   0.0044   0.0032   0.0015   0.0054   0.0053   0.0045   0.0058   0.0053   0.0065   0.0103   0.0087   0.0092   0.0207   0.0109   0.0109   0.0583   0.1468   0.5466   0.4282   0.5867   0.0498   0.0433
6593.20   0.0040   0.0046   0.0026   0.0023   0.0012   0.0006   0.0012   0.0045   0.0038   0.0043   0.0072   0.0069   0.0066   0.0107   0.0068   0.0070   0.0217   0.0127   0.0125   0.0632   0.1585   0.5552   0.3908   0.5596   0.0468   0.0427
6593.25   0.0035   0.0014   0.0018   0.0028   0.0027   0.0020   0.0001   0.0064   0.0046   0.0048   0.0072   0.0039   0.0053   0.0104   0.0070   0.0086   0.0243   0.0139   0.0122   0.0714   0.1670   0.5586   0.3594   0.5229   0.0462   0.0381
6593.30   0.0053   0.0019   0.0037   0.0028   0.0021   0.0026   0.0012   0.0058   0.0053   0.0046   0.0087   0.0061   0.0071   0.0111   0.0087   0.0095   0.0260   0.0129   0.0124   0.0724   0.1801   0.5658   0.3310   0.4885   0.0436   0.0382
