6565.4	0.100
6565.45	0.096
6565.5	0.093
6565.55	0.090
6565.6	0.087
6565.65	0.084
6565.7	0.081
6565.75	0.078
6565.8	0.076
6565.85	0.073
6565.9	0.071
6565.95	0.069
6566	0.067
6566.05	0.065
6566.1	0.063
6566.15	0.061
6566.2	0.059
6566.25	0.058
6566.3	0.056
6566.35	0.054
6566.4	0.053
6566.45	0.052
6566.5	0.050
6566.55	0.049
6566.6	0.048
6566.65	0.046
6566.7	0.045
6566.75	0.044
6566.8	0.043
6566.85	0.042
6566.9	0.041
6566.95	0.040
6567	0.039
6567.05	0.038
6567.1	0.037
6567.15	0.036
6567.2	0.036
6567.25	0.035
6567.3	0.034
6567.35	0.033
6567.4	0.033
6567.45	0.032
6567.5	0.031
6567.55	0.031
6567.6	0.030
6567.65	0.029
6567.7	0.029
6567.75	0.028
6567.8	0.028
6567.85	0.027
6567.9	0.026
6567.95	0.026
6568	0.025
6568.05	0.025
6568.1	0.025
6568.15	0.024
6568.2	0.024
6568.25	0.023
6568.3	0.023
6568.35	0.022
6568.4	0.022
6568.45	0.022
6568.5	0.021
6568.55	0.021
6568.6	0.020
6568.65	0.020
6568.7	0.020
6568.75	0.019
6568.8	0.019
6568.85	0.019
6568.9	0.018
6568.95	0.018
6569	0.018
6569.05	0.018
6569.1	0.017
6569.15	0.017
6569.2	0.017
6569.25	0.017
6569.3	0.016
6569.35	0.016
6569.4	0.016
6569.45	0.016
6569.5	0.015
6569.55	0.015
6569.6	0.015
6569.65	0.015
6569.7	0.014
6569.75	0.014
6569.8	0.014
6569.85	0.014
6569.9	0.014
6569.95	0.013
6570	0.013
6570.05	0.013
6570.1	0.013
6570.15	0.013
6570.2	0.013
6570.25	0.012
6570.3	0.012
6570.35	0.012
6570.4	0.012
6570.45	0.012
6570.5	0.012
6570.55	0.011
6570.6	0.011
6570.65	0.011
6570.7	0.011
6570.75	0.011
6570.8	0.011
6570.85	0.011
6570.9	0.010
6570.95	0.010

